product_name,price,retailer,platform,storeUrl,imageUrl
"Card màn hình MSI RTX 2080 Ti GAMING X TRIO (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 1x8-pin+ 1x6-pin)",34.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2080-ti-gaming-x-trio/p43887.html#tab1,https://hanoicomputercdn.com/media/product/43887_msi_gtx_1660_ti_ventus_xs___6g_oc_01.jpg
"Card màn hình GIGABYTE GTX 1650 OC-4G (4GB GDDR5, 128-bit, HDMI+DP)",4.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-gigabyte-gtx-1650-oc-4gd/p46331.html#tab1,https://hanoicomputercdn.com/media/product/46331_gigabyte_gtx_1650_oc___4gd_01.jpg
"Card màn hình MSI GTX 1660 Super GAMING X (6GB GDDR6, 192-bit, HDMI+DP)",7.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-1660-super-gaming-6g-x/p49690.html#tab1,https://hanoicomputercdn.com/media/product/49690_msi_gtx_1660_super_gaming_6g_x__01.jpg
"Card màn hình ASUS ROG STRIX RTX 2080 Ti-011G GAMING (11GB GDDR6, 352-bit, HDMI+DP, 2x8-pin)",36.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2080ti-011g-gaming/p43985.html#tab1,https://hanoicomputercdn.com/media/product/43985_asus_rog_strix_rtx_2080ti_01.jpg
"Card màn hình ASUS ROG STRIX GTX 1650-O4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-gtx1650-o4g-gaming/p46333.html#tab1,https://hanoicomputercdn.com/media/product/46333_asus_rog_strix_gtx1650_01.jpg
VGA Card LEADTEK nVidia Quadro P2200 5GB GDDR5x,11.490.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p2200-5gb-gddr5x/p47954.html#tab1,https://hanoicomputercdn.com/media/product/47954_p2200.jpg
"Card màn hình GIGABYTE GTX 1660 OC-6G (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin) ",5.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-gigabyte-gtx-1660-oc-6gd/p45827.html#tab1,https://hanoicomputercdn.com/media/product/45827_gigabyte_gtx_1660_oc___6gd_01.jpg
"Card màn hình ASUS TUF GTX 1650 Super-O4G GAMING (4GB GDDR5, 128-bit, DVI+HDMI+DP, 1x6-pin)",5.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx-1650-super-o4g-gaming/p50108.html#tab1,https://hanoicomputercdn.com/media/product/50108_asus_tuf_gtx_1650_super_o4g_01.jpg
"Card màn hình ASUS TUF GTX 1660 Super-6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",5.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx-1660-super-6g-gaming/p49618.html#tab1,https://hanoicomputercdn.com/media/product/49618_asus_tuf_gtx1660__01.jpg
"Card màn hình ASUS DUAL GTX 1650-O4G (4GB GDDR5, 128-bit, DVI+HDMI+DP)",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-dual-gtx1650-o4g/p46336.html#tab1,https://hanoicomputercdn.com/media/product/46336_asus_dual_gtx1650_01.jpg
"Card màn hình MSI GTX 1660 Super VENTUS XS OC (6GB GDDR6, 192-bit, HDMI+DP)",6.699.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-1660-super-ventus-xs-oc/p49691.html#tab1,https://hanoicomputercdn.com/media/product/49691_msi_gtx_1660_super_ventus_xs_oc__01.jpg
VGA Card LEADTEK nVidia Quadro P620 2GB GDDR5,4.290.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5/p41697.html#tab1,https://hanoicomputercdn.com/media/product/41697_nvidia_quadro_p620_2gb_gddr5_01.jpg
"Card màn hình ASUS GT710-SL-1GD5 (1GB GDDR5, 64-bit, DVI+HDMI)",999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-gt710-sl-1gd5/p50021.html#tab1,https://hanoicomputercdn.com/media/product/50021_asus_gt710_sl_1gd5_01.jpg
Card màn hình GIGABYTE RTX 2060 WF2OC - 6GD,9.799.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060-wf-oc-6gd/p45144.html#tab1,https://hanoicomputercdn.com/media/product/45144_gigabyte_rtx_2060_wf2oc___6gd_01.jpg
VGA Card LEADTEK nVidia Quadro P4000 8GB GDDR5,20.990.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p4000-8gb-gddr5/p35351.html#tab1,https://hanoicomputercdn.com/media/product/35351_leadtek_nvidia_quadro_p4000_8gb_gddr5_01.jpg
"Card màn hình GIGABYTE RTX 2060 Super WINDFORCE OC-8G (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin) ",11.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060s-wf2-oc-8gd/p47489.html#tab1,https://hanoicomputercdn.com/media/product/47489_gigabyte_rtx_2060_super_wf2_oc_1.jpg
VGA Card LEADTEK nVidia Quadro P1000 4GB GDDR5,8.390.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p1000-4gb-gddr5/p35353.html#tab1,https://hanoicomputercdn.com/media/product/35353_leadtek_nvidia_quadro_p1000__01.jpg
"Card màn hình ASUS ROG STRIX RTX 2060 Super-O8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin)",12.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2060s-o8g-gaming/p47496.html#tab1,https://hanoicomputercdn.com/media/product/47496_asus_rog_strix_rtx_2060_super_01.jpg
"Card màn hình ASUS TUF GTX 1650 Super-4G GAMING (4GB GDDR5, 128-bit, DVI+HDMI+DP, 1x6-pin)",4.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx-1650-super-4g-gaming/p50109.html#tab1,https://hanoicomputercdn.com/media/product/50109_asus_tuf_gtx_1650_super_o4g_01.jpg
"Card màn hình ASUS ROG STRIX GTX 1650-A4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-gtx1650-a4g-gaming/p51374.html#tab1,https://hanoicomputercdn.com/media/product/51374_asus_rog_strix_gtx1650_01.jpg
"Card màn hình MSI GTX 1660 Ti GAMING X (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",8.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-gtx-1660-ti-gaming-x-6g/p47901.html#tab1,https://hanoicomputercdn.com/media/product/47901_msi_gtx_1660_ti_gaming_x_01.jpg
"Card màn hình MSI RTX 2080 Super VENTUS XS OC (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin + 1x6-pin)",20.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2080-super-ventus-xs-oc-8g/p48766.html#tab1,https://hanoicomputercdn.com/media/product/48766_msi_rtx_2080_super_ventus_xs__01.jpg
Vga Card Gigabyte RTX 2070 GAMING OC-8GC,10.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2070-gaming-oc-8gc/p51275.html#tab1,https://hanoicomputercdn.com/media/product/51275_rtx_2070_gaming_oc_8gc_001.png
"Card màn hình GIGABYTE RTX 2070 Super AORUS-8G (8GB GDDR6, 256-bit, HDMI+DP+Type-C, 2x8-pin)",16.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2070s-aorus-8gc/p47495.html#tab1,https://hanoicomputercdn.com/media/product/47495_gigabyte_rtx_2070_super_aorus_1.jpg
"Card màn hình GALAX GTX 1660 Super (1 Click OC)-(60SRL7DSY91S) - (6GB GDDR6, 192-bit, DVI+ HDMI+DP, 1x8-pin) ",5.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-galax-gtx-1660-super-1-click-oc-6gb-ddr6-60srl7dsy91s/p49713.html#tab1,https://hanoicomputercdn.com/media/product/49713_galax_rtx_2060_super__1_click_oc__black__01.jpg
"Card màn hình ASUS ROG STRIX RTX 2080 Super-O8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",23.199.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2080-super-o8g-gaming/p47892.html#tab1,https://hanoicomputercdn.com/media/product/47892_file_pts_chu___n_l____recovered_recovered_recovered_recovered_psd_0004_asus_rog_strix_rtx_2080_super_01.jpg
Card màn hình ASUS TUF GTX1660 - O6G GAMING,5.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx1660-o6g-gaming/p45829.html#tab1,https://hanoicomputercdn.com/media/product/45829_asus_tuf_gtx1660__01.jpg
"Card màn hình GIGABYTE RTX 2060 OC-6G (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin) ",9.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060-oc-6gd/p45222.html#tab1,https://hanoicomputercdn.com/media/product/45222_file_pts_chu___n_l____0007_gigabyte_rtx_2060_oc___6gd_01.jpg
"Card màn hình GIGABYTE AORUS RTX 2080 Ti XTREME-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",36.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-aorus-rtx-2080-ti-xtreme-11g/p44934.html#tab1,https://hanoicomputercdn.com/media/product/44934_gigabyte_aorus_geforce_rtx_2080ti_xtreme_11g_1.jpg
"Card màn hình ASUS Dual GTX 1660 Ti-O6G (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",7.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-dual-gtx-1660ti-o6g/p45641.html#tab1,https://hanoicomputercdn.com/media/product/45641_asus_dual_gtx_1660ti___o6g_01.jpg
"Card màn hình ASUS ROG STRIX RTX 2080 Super-A8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",21.699.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2080-super-a8g-gaming/p47800.html#tab1,https://hanoicomputercdn.com/media/product/47800_asus_rog_strix_rtx_2080_super_01.jpg
"Card màn hình GALAX RTX 2060 (1 Click OC)-6GB (26NRL7HPX7OC) - (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin) ",9.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-galax-rtx-2060-1-click-oc-6gb-ddr6-26nrl7hpx7oc/p45935.html#tab1,https://hanoicomputercdn.com/media/product/45935_galax_rtx_2060__1_click_oc____6gb_ddr6__01.jpg
"Card màn hình EVGA GeForce RTX 2080 XC BLACK EDITION GAMING-8GB (8GB GDDR6, 256-bit, HDMI+DP+Type C, 1x6-pin+1x8-pin) ",19.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-evga-geforce-rtx-2080-xc-black-edition-gaming-8gb/p47192.html#tab1,https://hanoicomputercdn.com/media/product/47192_evga_geforce_rtx_2080_xc_black_edition_gaming___8gb_____01.jpg
"Card màn hình ASUS ROG STRIX RTX 2070 Super-8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",15.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2070s-8g-gaming/p47505.html#tab1,https://hanoicomputercdn.com/media/product/47505_asus_rog_strix_rtx_2070_super__01.jpg
Card màn hình ASUS ROG STRIX GTX 1660 Ti - O6G GAMING,8.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-gtx-1660-ti-o6g-gaming/p45616.html#tab1,https://hanoicomputercdn.com/media/product/45616_asus_rog_strix_gtx_1660_ti_01.jpg
"Card màn hình ASUS TUF3 GTX 1660 Super-6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",6.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf3-gtx-1660-super-6g-gaming/p49616.html#tab1,https://hanoicomputercdn.com/media/product/49616_asus_tuf3_gtx_1660_super_o6g_01.jpg
"Card màn hình ASUS PH-GT1030-O2G (2GB GDDR5, 64-bit, DVI+HDMI)",2.199.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-ph-gt1030-o2g/p37003.html#tab1,https://hanoicomputercdn.com/media/product/37003_asus_ph_gt1030_o2g_01.jpg
"Card màn hình ASUS ROG STRIX RTX 2070 Super-A8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",15.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-aus-rog-strix-rtx-2070s-a8g-gaming/p47504.html#tab1,https://hanoicomputercdn.com/media/product/47504_asus_rog_strix_rtx_2070_super__01.jpg
"Card màn hình ASUS TUF GTX 1660 Ti-O6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",7.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-tuf-gtx1660ti-o6g-gaming/p51652.html#tab1,https://hanoicomputercdn.com/media/product/51652_asus_tuf_gtx1660ti_01.jpg
"Card màn hình MSI GTX 1650 VENTUS XS OC (4GB GDDR5, 128-bit, DVI+HDMI+DP)",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-gtx-1650-ventus-xs-4g-oc/p46341.html#tab1,https://hanoicomputercdn.com/media/product/46341_msi_gtx_1650_ventus_xs_4g_01.jpg
"Card màn hình GIGABYTE GTX 1660 Super GAMING OC-6G (6GB GDDR6, 192-bit, DVI+HDMI, 1x8-pin)",7.199.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-gigabyte-gtx-1660-super-gaming-oc-6gb/p49668.html#tab1,https://hanoicomputercdn.com/media/product/49668_gigabyte_gtx_1660_super____gaming_oc_6g.png
"Card màn hình ASUS ROG STRIX RTX 2080 Ti-O11G WHITE  (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin)",39.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-rtx-2080ti-o11g-white/p50133.html#tab1,https://hanoicomputercdn.com/media/product/50133_asus_rog_strix_rtx_2080ti_o11g_white_01.jpg
"Card màn hình INNO3D GeForce GTX 1660 TWIN X2 (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",5.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-inno3d-geforce-gtx-1660-twin-x2-6gb/p46183.html#tab1,https://hanoicomputercdn.com/media/product/46183_inno3d_geforce_gtx_1660_twin_x2__01_01.jpg
"Card màn hình ASUS DUAL RTX 2060 Super-O8G EVO (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x8-pin)",11.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-dual-rtx-2060s-o8g-evo/p47499.html#tab1,https://hanoicomputercdn.com/media/product/47499_asus_dual_rtx_2060_super_01.jpg
Card màn hình GIGABYTE AORUS RTX 2060 XTREME - 6GC,10.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-aorus-rtx-2060-xtreme-6gd/p45145.html#tab1,https://hanoicomputercdn.com/media/product/45145_gigabyte_aorus_rtx_2060_xtreme_01.jpg
"Card màn hình GIGABYTE GTX 1660 Super OC-6G (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",6.199.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-gigabyte-gtx-1660-super-oc-6gb/p49667.html#tab1,https://hanoicomputercdn.com/media/product/49667_gigabyte_1660_super_oc.png
"Card màn hình ASUS TURBO RTX 2080 Ti-11G (11GB GDDR6, 352-bit, HDMI+DP)",34.990.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-turbo-rtx-2080ti-11g/p43884.html#tab1,https://hanoicomputercdn.com/media/product/43884_asus_turbo_rtx_2080ti___11g_01.jpg
Card màn hình GIGABYTE GTX 1650 GAMING OC - 4GD (GV-N1650GAMING OC-4GD),4.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-gtx-1650-gaming-oc-4gd-gv-n1650gaming-oc-4gd/p46390.html#tab1,https://hanoicomputercdn.com/media/product/46390_gigabyte_gtx_1650_gaming_oc___4gd_01.jpg
"Card màn hình MSI RTX 2060 Super ARMOR OC (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",11.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-rtx-2060-super-ventus-armor-oc-8g/p51277.html#tab1,https://hanoicomputercdn.com/media/product/51277_msi_rtx_2060_super_armor_oc_8g_01.jpg
"Card màn hình ASUS ROG STRIX RTX 2070 Super-O8G GAMING (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",16.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2070s-o8g-gaming/p47503.html#tab1,https://hanoicomputercdn.com/media/product/47503_asus_rog_strix_rtx_2070_super__01.jpg
VGA Card LEADTEK nVidia Quadro RTX 4000 8GB GDDR6,23.490.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-rtx-4000-8gb-gddr6/p44586.html#tab1,https://hanoicomputercdn.com/media/product/44586_file_pts_chu___n_l____recovered_recovered_recovered_psd_0000_10827_1z.jpg
"Card màn hình MSI GTX 1650 Super VENTUS XS OC (4GB GDDR6, 128-bit, DVI+HDMI+DP, 1x6-pin)",4.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-1650-super-ventus-xs-4g-oc/p50169.html#tab1,https://hanoicomputercdn.com/media/product/50169_msi_gtx_1650_super_ventus_xs_01.jpg
"Card màn hình ASUS DUAL RTX 2060 Super-8G EVO (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x8-pin)",10.799.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-dual-rtx-2060s-8g-evo/p47501.html#tab1,https://hanoicomputercdn.com/media/product/47501_asus_dual_rtx_2060_super_01.jpg
"Card màn hình MSI RTX 2060 Super VENTUS GP OC (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",10.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-2060-super-ventus-gp-oc/p49798.html#tab1,https://hanoicomputercdn.com/media/product/49798_msi_rtx_2060_super_ventus_gp_oc_01.jpg
"Card màn hình GALAX RTX 2060 Super (1 Click OC) Black (26ISL6HP39SS) - (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin) ",10.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-galax-rtx-2060-super-1-click-oc-black-8gb-ddr6-26isl6hp39ss/p48283.html#tab1,https://hanoicomputercdn.com/media/product/48283_galax_rtx_2060_super__1_click_oc__black_01.jpg
"Card màn hình GIGABYTE RTX 2060 Super AORUS-8G (8GB GDDR6, 256-bit, HDMI+DP+Type-C, 1x6-pin + 1x8-pin) ",12.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2060s-aorus-8gc/p47491.html#tab1,https://hanoicomputercdn.com/media/product/47491_gigabyte_rtx_2060_super_aorus_01.jpg
Card màn hình MSI RTX 2060 GAMING Z - 6GB,10.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2060-gaming-z-6g/p45149.html#tab1,https://hanoicomputercdn.com/media/product/45149_msi_rtx_2060_gaming_z___6gb_01.jpg
"Card màn hình MSI GTX 1650 Super GAMING X (4GB GDDR6, 128-bit, HDMI+DP, 1x6-pin)",5.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-msi-gtx-1650-super-gaming-x-4g/p50168.html#tab1,https://hanoicomputercdn.com/media/product/50168_msi_gtx_1650_super_gaming_x_4g_01.jpg
"Card màn hình ZOTAC RTX 2060 Super AMP (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",11.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-zotac-rtx-2060-super-amp-8gb-gddr6-256-bit/p50140.html#tab1,https://hanoicomputercdn.com/media/product/50140_zotac_gaming_geforce_rtx_2060_super_amp_1.jpg
"Card màn hình GIGABYTE GTX 1650 WF2OC-4G (4GB GDDR5, 128-bit, HDMI+DP, 1x6-pin)",4.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-gigabyte-gtx-1650-wf2oc-4gd/p46332.html#tab1,https://hanoicomputercdn.com/media/product/46332_gigabyte_gtx_1650_wf2oc___4gd_01.jpg
"Card màn hình ASUS ROG TRIX GTX 1650 Super-4G GAMING (4GB GDDR5, 128-bit, HDMI+DP, 1x6-pin)",5.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-trix-gtx-1650-super-4g-gaming/p50107.html#tab1,https://hanoicomputercdn.com/media/product/50107_rog_strix_gtx1650s_4g_gaming_1.jpg
"Card màn hình GALAX RTX 2070 Super EX Gamer (1 Click OC) White (27NSL6UCW6GX) - (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin) ",14.990.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-galax-rtx-2070-super-ex-gamer-white-8gb-ddr6-7isl6mdw7gm/p48286.html#tab1,https://hanoicomputercdn.com/media/product/48286_vga_galax_rtx_2070_super_ex_gamer_white_8gb_ddr6_1.png
"Card màn hình MSI RTX 2080 Ti LIGHTNING Z (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 3x8-pin)",39.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2080ti-lightning-z-11g/p45215.html#tab1,https://hanoicomputercdn.com/media/product/45215_msi_rtx_2080ti_lightning_z___11gb_01.jpg
"Card màn hình ASUS ROG Matrix RTX 2080 Ti P11G GAMING (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin)",49.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-matrix-rtx2080ti-p11g-gaming/p47299.html#tab1,https://hanoicomputercdn.com/media/product/47299_asus_rog_matrix_rtx2080ti__01.jpg
"Card màn hình ZOTAC GTX 1660 Super AMP (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",6.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-zotac-gtx-1660-super-amp-6g-gddr6-192-bit/p50135.html#tab1,https://hanoicomputercdn.com/media/product/50135_zotac_gaming_geforce_gtx_1660_super_amp_1.jpg
"Card màn hình ASUS PH GTX 1650-O4G (4GB GDDR5, 128-bit, DVI+HDMI+DP)",4.389.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-ph-gtx1650-o4g/p46338.html#tab1,https://hanoicomputercdn.com/media/product/46338_b573e5763837d1698826.jpg
VGA Card nVidia Quadro RTX8000 Passive 48GB GDDR6,219.000.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-rtx8000-passive-48gb-gddr6/p51343.html#tab1,https://hanoicomputercdn.com/media/product/51343_quadro_rtx8000_passive_001.jpg
"Card màn hình GALAX GTX 1660 Ti (1 Click OC)-6GB (60IRL7DSY91C) - (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin) ",7.099.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-galax-gtx-1660ti-1-click-oc-6g-gddr6-60irl7dsy91c/p45934.html#tab1,https://hanoicomputercdn.com/media/product/45934_galax_gtx_1660ti__1_click_oc___01.jpg
Vga Card Nvidia Quadro RTX 6000 24GB GDDR6 (Gigabyte),131.989.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-rtx-6000-24gb-gddr6-gigabyte/p48895.html#tab1,https://hanoicomputercdn.com/media/product/48895_rtx_6000_0000_2018122610251263_big.jpg
